,Comunidades y Ciudades Autónomas,Provincias,Periodo,NumCompraVentas,TotalPoblación,PrecioVivienda
1422,"14 Murcia, Región de",30 Murcia,2008M07,1923.0,1431501.0,140779.0
1423,"14 Murcia, Región de",30 Murcia,2008M01,2779.0,1419567.0,140751.0
1424,"14 Murcia, Región de",30 Murcia,2007M07,2461.0,1404885.0,137832.0
1425,"14 Murcia, Región de",30 Murcia,2007M01,3101.0,1385715.0,129674.0
1426,"15 Navarra, Comunidad Foral de",31 Navarra,2022M01,469.0,659232.0,123026.0
1427,"15 Navarra, Comunidad Foral de",31 Navarra,2021M07,560.0,656881.0,118054.0
1428,"15 Navarra, Comunidad Foral de",31 Navarra,2021M01,584.0,657654.0,114172.0
1429,"15 Navarra, Comunidad Foral de",31 Navarra,2020M07,366.0,657205.0,114308.0
1430,"15 Navarra, Comunidad Foral de",31 Navarra,2020M01,595.0,656509.0,113909.0
1431,"15 Navarra, Comunidad Foral de",31 Navarra,2019M07,462.0,652561.0,112359.0
1432,"15 Navarra, Comunidad Foral de",31 Navarra,2019M01,539.0,649946.0,110358.0
1433,"15 Navarra, Comunidad Foral de",31 Navarra,2018M07,438.0,646148.0,109013.0
1434,"15 Navarra, Comunidad Foral de",31 Navarra,2018M01,576.0,643866.0,105165.0
1435,"15 Navarra, Comunidad Foral de",31 Navarra,2017M07,364.0,640967.0,104517.0
1436,"15 Navarra, Comunidad Foral de",31 Navarra,2017M01,512.0,640337.0,102962.0
1437,"15 Navarra, Comunidad Foral de",31 Navarra,2016M07,307.0,638204.0,102319.0
1438,"15 Navarra, Comunidad Foral de",31 Navarra,2016M01,451.0,637486.0,100992.0
1439,"15 Navarra, Comunidad Foral de",31 Navarra,2015M07,358.0,636253.0,100146.0
1440,"15 Navarra, Comunidad Foral de",31 Navarra,2015M01,381.0,636402.0,98531.0
1441,"15 Navarra, Comunidad Foral de",31 Navarra,2014M07,327.0,636003.0,98773.0
1442,"15 Navarra, Comunidad Foral de",31 Navarra,2014M01,460.0,636450.0,99403.0
1443,"15 Navarra, Comunidad Foral de",31 Navarra,2013M07,269.0,637020.0,106145.0
1444,"15 Navarra, Comunidad Foral de",31 Navarra,2013M01,522.0,638949.0,108802.0
1445,"15 Navarra, Comunidad Foral de",31 Navarra,2012M07,304.0,639374.0,119193.0
1446,"15 Navarra, Comunidad Foral de",31 Navarra,2012M01,577.0,640023.0,121204.0
1447,"15 Navarra, Comunidad Foral de",31 Navarra,2011M07,298.0,638581.0,139950.0
1448,"15 Navarra, Comunidad Foral de",31 Navarra,2011M01,432.0,637099.0,143602.0
1449,"15 Navarra, Comunidad Foral de",31 Navarra,2010M07,476.0,634983.0,148684.0
1450,"15 Navarra, Comunidad Foral de",31 Navarra,2010M01,604.0,633017.0,153357.0
1451,"15 Navarra, Comunidad Foral de",31 Navarra,2009M07,422.0,630109.0,158985.0
1452,"15 Navarra, Comunidad Foral de",31 Navarra,2009M01,447.0,627276.0,164339.0
1453,"15 Navarra, Comunidad Foral de",31 Navarra,2008M07,584.0,621976.0,176912.0
1454,"15 Navarra, Comunidad Foral de",31 Navarra,2008M01,674.0,616711.0,182831.0
1455,"15 Navarra, Comunidad Foral de",31 Navarra,2007M07,717.0,609776.0,186732.0
1456,"15 Navarra, Comunidad Foral de",31 Navarra,2007M01,1075.0,602831.0,181143.0
1457,16 País Vasco,01 Araba/Álava,2022M01,293.0,329856.0,129365.00000000001
1458,16 País Vasco,48 Bizkaia,2022M01,1167.0,1133833.0,129365.00000000001
1459,16 País Vasco,20 Gipuzkoa,2022M01,566.0,713583.0,129365.00000000001
1460,16 País Vasco,01 Araba/Álava,2021M07,277.0,329171.0,124501.0
1461,16 País Vasco,48 Bizkaia,2021M07,986.0,1134851.0,124501.0
1462,16 País Vasco,20 Gipuzkoa,2021M07,535.0,713831.0,124501.0
1463,16 País Vasco,01 Araba/Álava,2021M01,266.0,329758.0,121755.0
1464,16 País Vasco,48 Bizkaia,2021M01,922.0,1139871.0,121755.0
1465,16 País Vasco,20 Gipuzkoa,2021M01,522.0,716279.0,121755.0
1466,16 País Vasco,01 Araba/Álava,2020M07,748.0,330157.0,122837.0
1467,16 País Vasco,48 Bizkaia,2020M07,749.0,1142318.0,122837.0
1468,16 País Vasco,20 Gipuzkoa,2020M07,422.0,716897.0,122837.0
1469,16 País Vasco,01 Araba/Álava,2020M01,246.0,329873.0,121515.0
1470,16 País Vasco,48 Bizkaia,2020M01,998.0,1142713.0,121515.0
1471,16 País Vasco,20 Gipuzkoa,2020M01,626.0,716552.0,121515.0
1472,16 País Vasco,01 Araba/Álava,2019M07,331.0,328574.0,120599.0
1473,16 País Vasco,48 Bizkaia,2019M07,840.0,1138930.0,120599.0
1474,16 País Vasco,20 Gipuzkoa,2019M07,581.0,714415.0,120599.0
1475,16 País Vasco,01 Araba/Álava,2019M01,312.0,327682.0,117529.0
1476,16 País Vasco,48 Bizkaia,2019M01,1142.0,1137190.0,117529.0
1477,16 País Vasco,20 Gipuzkoa,2019M01,727.0,713007.0,117529.0
1478,16 País Vasco,01 Araba/Álava,2018M07,238.0,326419.0,115044.0
1479,16 País Vasco,48 Bizkaia,2018M07,778.0,1135052.0,115044.0
1480,16 País Vasco,20 Gipuzkoa,2018M07,526.0,710796.0,115044.0
1481,16 País Vasco,01 Araba/Álava,2018M01,271.0,325739.0,111109.0
1482,16 País Vasco,48 Bizkaia,2018M01,996.0,1134848.0,111109.0
1483,16 País Vasco,20 Gipuzkoa,2018M01,648.0,710281.0,111109.0
1484,16 País Vasco,01 Araba/Álava,2017M07,267.0,324569.0,109752.0
1485,16 País Vasco,48 Bizkaia,2017M07,613.0,1134120.0,109752.0
1486,16 País Vasco,20 Gipuzkoa,2017M07,434.0,708877.0,109752.0
1487,16 País Vasco,01 Araba/Álava,2017M01,173.0,323812.0,104709.0
1488,16 País Vasco,48 Bizkaia,2017M01,869.0,1134491.0,104709.0
1489,16 País Vasco,20 Gipuzkoa,2017M01,442.0,708979.0,104709.0
1490,16 País Vasco,01 Araba/Álava,2016M07,169.0,322706.0,103749.0
1491,16 País Vasco,48 Bizkaia,2016M07,572.0,1134144.0,103749.0
1492,16 País Vasco,20 Gipuzkoa,2016M07,363.0,708249.0,103749.0
1493,16 País Vasco,01 Araba/Álava,2016M01,163.0,321804.0,101381.0
1494,16 País Vasco,48 Bizkaia,2016M01,683.0,1134370.0,101381.0
1495,16 País Vasco,20 Gipuzkoa,2016M01,444.0,707892.0,101381.0
1496,16 País Vasco,01 Araba/Álava,2015M07,210.0,321077.0,100217.0
1497,16 País Vasco,48 Bizkaia,2015M07,767.0,1134756.0,100217.0
1498,16 País Vasco,20 Gipuzkoa,2015M07,383.0,707153.0,100217.0
1499,16 País Vasco,01 Araba/Álava,2015M01,176.0,320663.0,98573.0
1500,16 País Vasco,48 Bizkaia,2015M01,673.0,1137120.0,98573.0
1501,16 País Vasco,20 Gipuzkoa,2015M01,365.0,707316.0,98573.0
1502,16 País Vasco,01 Araba/Álava,2014M07,173.0,320297.0,99210.0
1503,16 País Vasco,48 Bizkaia,2014M07,470.0,1138018.0,99210.0
1504,16 País Vasco,20 Gipuzkoa,2014M07,349.0,707019.0,99210.0
1505,16 País Vasco,01 Araba/Álava,2014M01,124.0,319895.0,99246.0
1506,16 País Vasco,48 Bizkaia,2014M01,546.0,1140285.0,99246.0
1507,16 País Vasco,20 Gipuzkoa,2014M01,322.0,706986.0,99246.0
1508,16 País Vasco,01 Araba/Álava,2013M07,194.0,319774.0,101141.0
1509,16 País Vasco,48 Bizkaia,2013M07,452.0,1144096.0,101141.0
1510,16 País Vasco,20 Gipuzkoa,2013M07,223.0,707030.0,101141.0
1511,16 País Vasco,01 Araba/Álava,2013M01,330.0,319927.0,97891.0
1512,16 País Vasco,48 Bizkaia,2013M01,859.0,1148871.0,97891.0
1513,16 País Vasco,20 Gipuzkoa,2013M01,416.0,708207.0,97891.0
1514,16 País Vasco,01 Araba/Álava,2012M07,204.0,319786.0,106445.0
1515,16 País Vasco,48 Bizkaia,2012M07,467.0,1152156.0,106445.0
1516,16 País Vasco,20 Gipuzkoa,2012M07,314.0,708042.0,106445.0
1517,16 País Vasco,01 Araba/Álava,2012M01,226.0,320566.0,112449.0
1518,16 País Vasco,48 Bizkaia,2012M01,732.0,1155709.0,112449.0
1519,16 País Vasco,20 Gipuzkoa,2012M01,498.0,708421.0,112449.0
1520,16 País Vasco,01 Araba/Álava,2011M07,252.0,320546.0,125702.0
1521,16 País Vasco,48 Bizkaia,2011M07,506.0,1155897.0,125702.0
1522,16 País Vasco,20 Gipuzkoa,2011M07,273.0,707572.0,125702.0
1523,16 País Vasco,01 Araba/Álava,2011M01,408.0,319846.0,134124.0
1524,16 País Vasco,48 Bizkaia,2011M01,755.0,1156030.0,134124.0
1525,16 País Vasco,20 Gipuzkoa,2011M01,493.0,707258.0,134124.0
1526,16 País Vasco,01 Araba/Álava,2010M07,330.0,318688.0,137652.0
1527,16 País Vasco,48 Bizkaia,2010M07,952.0,1155975.0,137652.0
1528,16 País Vasco,20 Gipuzkoa,2010M07,536.0,706424.0,137652.0
1529,16 País Vasco,01 Araba/Álava,2010M01,334.0,317737.0,138551.0
1530,16 País Vasco,48 Bizkaia,2010M01,664.0,1155818.0,138551.0
1531,16 País Vasco,20 Gipuzkoa,2010M01,414.0,705977.0,138551.0
1532,16 País Vasco,01 Araba/Álava,2009M07,177.0,316720.0,138505.0
1533,16 País Vasco,48 Bizkaia,2009M07,628.0,1155322.0,138505.0
1534,16 País Vasco,20 Gipuzkoa,2009M07,418.0,704971.0,138505.0
1535,16 País Vasco,01 Araba/Álava,2009M01,289.0,315280.0,144220.0
1536,16 País Vasco,48 Bizkaia,2009M01,807.0,1154628.0,144220.0
1537,16 País Vasco,20 Gipuzkoa,2009M01,404.0,704173.0,144220.0
1538,16 País Vasco,01 Araba/Álava,2008M07,327.0,313154.0,154645.0
1539,16 País Vasco,48 Bizkaia,2008M07,840.0,1151951.0,154645.0
1540,16 País Vasco,20 Gipuzkoa,2008M07,472.0,701694.0,154645.0
1541,16 País Vasco,01 Araba/Álava,2008M01,342.0,310944.0,161690.0
1542,16 País Vasco,48 Bizkaia,2008M01,1195.0,1149084.0,161690.0
1543,16 País Vasco,20 Gipuzkoa,2008M01,641.0,699398.0,161690.0
1544,16 País Vasco,01 Araba/Álava,2007M07,580.0,308653.0,165108.0
1545,16 País Vasco,48 Bizkaia,2007M07,835.0,1146329.0,165108.0
1546,16 País Vasco,20 Gipuzkoa,2007M07,632.0,696153.0,165108.0
1547,16 País Vasco,01 Araba/Álava,2007M01,376.0,306475.0,159283.0
1548,16 País Vasco,48 Bizkaia,2007M01,1546.0,1142686.0,159283.0
1549,16 País Vasco,20 Gipuzkoa,2007M01,1024.0,693439.0,159283.0
1550,"17 Rioja, La","26 Rioja, La",2022M01,504.0,315896.0,127118.0
1551,"17 Rioja, La","26 Rioja, La",2021M07,410.0,315773.0,122887.0
1552,"17 Rioja, La","26 Rioja, La",2021M01,294.0,316176.0,118456.0
1553,"17 Rioja, La","26 Rioja, La",2020M07,276.0,316125.0,116897.0
1554,"17 Rioja, La","26 Rioja, La",2020M01,386.0,315931.0,116744.0
1555,"17 Rioja, La","26 Rioja, La",2019M07,366.0,314441.0,115520.0
1556,"17 Rioja, La","26 Rioja, La",2019M01,379.0,313571.0,113141.0
1557,"17 Rioja, La","26 Rioja, La",2018M07,299.0,312682.0,110650.0
1558,"17 Rioja, La","26 Rioja, La",2018M01,344.0,312884.0,106496.0
1559,"17 Rioja, La","26 Rioja, La",2017M07,312.0,312394.0,103733.0
1560,"17 Rioja, La","26 Rioja, La",2017M01,318.0,312618.0,103177.0
1561,"17 Rioja, La","26 Rioja, La",2016M07,183.0,312635.0,102692.0
1562,"17 Rioja, La","26 Rioja, La",2016M01,227.0,312810.0,101038.0
1563,"17 Rioja, La","26 Rioja, La",2015M07,238.0,312834.0,100458.0
1564,"17 Rioja, La","26 Rioja, La",2015M01,304.0,313569.0,97329.0
1565,"17 Rioja, La","26 Rioja, La",2014M07,225.0,314079.0,99606.0
1566,"17 Rioja, La","26 Rioja, La",2014M01,205.0,315223.0,98849.0
1567,"17 Rioja, La","26 Rioja, La",2013M07,256.0,316825.0,103187.0
1568,"17 Rioja, La","26 Rioja, La",2013M01,379.0,318639.0,102695.0
1569,"17 Rioja, La","26 Rioja, La",2012M07,226.0,320081.0,114027.0
1570,"17 Rioja, La","26 Rioja, La",2012M01,360.0,320951.0,125248.0
1571,"17 Rioja, La","26 Rioja, La",2011M07,189.0,321050.0,136609.0
1572,"17 Rioja, La","26 Rioja, La",2011M01,455.0,320850.0,143510.0
1573,"17 Rioja, La","26 Rioja, La",2010M07,588.0,319888.0,153957.0
1574,"17 Rioja, La","26 Rioja, La",2010M01,312.0,319939.0,155668.0
1575,"17 Rioja, La","26 Rioja, La",2009M07,425.0,319786.0,160814.0
1576,"17 Rioja, La","26 Rioja, La",2009M01,495.0,319786.0,160388.0
1577,"17 Rioja, La","26 Rioja, La",2008M07,386.0,318448.0,167779.0
1578,"17 Rioja, La","26 Rioja, La",2008M01,649.0,316192.0,174361.0
1579,"17 Rioja, La","26 Rioja, La",2007M07,695.0,312369.0,170951.0
1580,"17 Rioja, La","26 Rioja, La",2007M01,748.0,308118.0,163779.0
1581,18 Ceuta,51 Ceuta,2022M01,48.0,82533.0,150704.0
1582,18 Ceuta,51 Ceuta,2021M07,3.0,82849.0,144209.0
1583,18 Ceuta,51 Ceuta,2021M01,7.0,83517.0,138250.0
1584,18 Ceuta,51 Ceuta,2020M07,21.0,83959.0,139489.0
1585,18 Ceuta,51 Ceuta,2020M01,49.0,84085.0,134821.0
1586,18 Ceuta,51 Ceuta,2019M07,5.0,84469.0,133637.0
1587,18 Ceuta,51 Ceuta,2019M01,238.0,84829.0,128574.99999999999
1588,18 Ceuta,51 Ceuta,2018M07,38.0,84949.0,122940.0
1589,18 Ceuta,51 Ceuta,2018M01,36.0,85209.0,117811.0
1590,18 Ceuta,51 Ceuta,2017M07,38.0,84995.0,112918.0
1591,18 Ceuta,51 Ceuta,2017M01,38.0,85033.0,109787.0
1592,18 Ceuta,51 Ceuta,2016M07,40.0,84724.0,105811.0
1593,18 Ceuta,51 Ceuta,2016M01,47.0,84652.0,102958.0
1594,18 Ceuta,51 Ceuta,2015M07,4.0,84485.0,101799.0
1595,18 Ceuta,51 Ceuta,2015M01,60.0,84692.0,95735.0
1596,18 Ceuta,51 Ceuta,2014M07,16.0,84619.0,96096.0
1597,18 Ceuta,51 Ceuta,2014M01,39.0,84674.0,93798.0
1598,18 Ceuta,51 Ceuta,2013M07,12.0,84500.0,94759.0
1599,18 Ceuta,51 Ceuta,2013M01,41.0,84534.0,94555.0
1600,18 Ceuta,51 Ceuta,2012M07,9.0,84194.0,98552.0
1601,18 Ceuta,51 Ceuta,2012M01,23.0,83837.0,102994.0
1602,18 Ceuta,51 Ceuta,2011M07,15.0,82910.0,114146.0
1603,18 Ceuta,51 Ceuta,2011M01,41.0,81627.0,119777.0
1604,18 Ceuta,51 Ceuta,2010M07,33.0,80622.0,123554.0
1605,18 Ceuta,51 Ceuta,2010M01,44.0,79294.0,128258.99999999999
1606,18 Ceuta,51 Ceuta,2009M07,11.0,77811.0,128981.0
1607,18 Ceuta,51 Ceuta,2009M01,52.0,76922.0,133875.0
1608,18 Ceuta,51 Ceuta,2008M07,10.0,75776.0,135607.0
1609,18 Ceuta,51 Ceuta,2008M01,48.0,75252.0,142038.0
1610,18 Ceuta,51 Ceuta,2007M07,0.0,74563.0,136696.0
1611,18 Ceuta,51 Ceuta,2007M01,160.0,74155.0,132362.0
1612,19 Melilla,52 Melilla,2022M01,83.0,83196.0,147760.0
1613,19 Melilla,52 Melilla,2021M07,64.0,83526.0,142563.0
1614,19 Melilla,52 Melilla,2021M01,56.0,84022.0,134954.0
1615,19 Melilla,52 Melilla,2020M07,20.0,84305.0,133661.0
1616,19 Melilla,52 Melilla,2020M01,69.0,84473.0,128759.99999999999
1617,19 Melilla,52 Melilla,2019M07,76.0,84399.0,127460.0
1618,19 Melilla,52 Melilla,2019M01,57.0,84689.0,125310.0
1619,19 Melilla,52 Melilla,2018M07,36.0,84628.0,120965.0
1620,19 Melilla,52 Melilla,2018M01,70.0,84708.0,115546.0
1621,19 Melilla,52 Melilla,2017M07,48.0,84809.0,110681.0
1622,19 Melilla,52 Melilla,2017M01,36.0,84943.0,108707.0
1623,19 Melilla,52 Melilla,2016M07,52.0,84693.0,105729.0
1624,19 Melilla,52 Melilla,2016M01,39.0,84764.0,103741.0
1625,19 Melilla,52 Melilla,2015M07,47.0,84676.0,101778.0
1626,19 Melilla,52 Melilla,2015M01,47.0,84570.0,95551.0
1627,19 Melilla,52 Melilla,2014M07,37.0,84080.0,97439.0
1628,19 Melilla,52 Melilla,2014M01,44.0,83870.0,95304.0
1629,19 Melilla,52 Melilla,2013M07,35.0,83645.0,96051.0
1630,19 Melilla,52 Melilla,2013M01,70.0,83619.0,96948.0
1631,19 Melilla,52 Melilla,2012M07,58.0,82653.0,109499.0
1632,19 Melilla,52 Melilla,2012M01,50.0,81786.0,113399.0
1633,19 Melilla,52 Melilla,2011M07,63.0,80171.0,124349.0
1634,19 Melilla,52 Melilla,2011M01,55.0,78863.0,129295.99999999999
1635,19 Melilla,52 Melilla,2010M07,63.0,77424.0,137833.0
1636,19 Melilla,52 Melilla,2010M01,51.0,76047.0,136709.0
1637,19 Melilla,52 Melilla,2009M07,53.0,74484.0,138571.0
1638,19 Melilla,52 Melilla,2009M01,33.0,73361.0,135458.0
1639,19 Melilla,52 Melilla,2008M07,71.0,72213.0,133498.0
1640,19 Melilla,52 Melilla,2008M01,79.0,71244.0,135752.0
1641,19 Melilla,52 Melilla,2007M07,83.0,70080.0,132239.0
1642,19 Melilla,52 Melilla,2007M01,179.0,68968.0,124877.0
